District,Rooms,Price
Melikgazi / Hürriyet,2+1,7000.0
Kocasinan / Sanayi,3+1,9750.0
Kocasinan / Sanayi,2+1,7250.0
Melikgazi / Hürriyet,2+1,9750.0
Kocasinan / Sanayi,3+1,7800.0
Melikgazi / Hürriyet,3+1,8000.0
Kocasinan / İldem/Beyazşehir,2+1,9000.0
Kocasinan / Fevziçakmak,2+1,9000.0
Melikgazi / Hürriyet,1+1,8500.0
Kocasinan / Fevziçakmak,2+1,8500.0
Melikgazi / Hürriyet,2.5+1,7000.0
Kocasinan / Fevziçakmak,2+1,9000.0
Kocasinan / Yenimahalle,2+1,8000.0
Kocasinan / Sanayi,3+1,7500.0
Talas,3+1,8000.0
Kocasinan / Sanayi,3+1,6500.0
Melikgazi / Mimarsinan,2+1,9000.0
Melikgazi / Merkez,2+1,9000.0
Melikgazi / Hürriyet,3+1,8000.0
Kocasinan / Sanayi,2+1,9000.0
Kocasinan / Yenişehir,3+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,10250.0
Melikgazi / Şeker/Keykubat,3+1,13500.0
Kocasinan / Yenimahalle,2+1,10000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Erkilet,2+1,14000.0
Kocasinan / Fevziçakmak,2+1,13000.0
Kocasinan / Sanayi,3+1,10000.0
Kocasinan / Erkilet,2+1,10000.0
Develi,3+1,14000.0
Melikgazi / Becen,2+1,11500.0
Melikgazi / Becen,2+1,12995.0
Kocasinan / Yenişehir,2+1,11000.0
Talas,3+1,10000.0
Melikgazi / Hürriyet,3+1,14500.0
Melikgazi / Hürriyet,2+1,11500.0
Melikgazi / Kılıçaslan,3+1,12000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Melikgazi / Merkez,3+1,10000.0
Kocasinan / Yenişehir,3+1,13500.0
Melikgazi / Mimarsinan,2+1,13000.0
Melikgazi / Merkez,3+1,13300.0
Melikgazi / Gesi,2+1,11000.0
Kocasinan / Yenişehir,3+1,12000.0
Melikgazi / Şeker/Keykubat,2+1,12000.0
Melikgazi / Hürriyet,3+1,13500.0
Kocasinan / Erkilet,2+1,13500.0
Kocasinan / İldem/Beyazşehir,3+1,12500.0
Kocasinan / Fevziçakmak,2+1,13000.0
Kocasinan / Sanayi,3+1,12500.0
Kocasinan / Fevziçakmak,3+1,12500.0
Melikgazi / Gesi,3+1,13250.0
Melikgazi / Kılıçaslan,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,10500.0
Melikgazi / Mimarsinan,2+1,14000.0
Talas,2+1,10000.0
Kocasinan / Fevziçakmak,3+1,10000.0
Melikgazi / Çiftlik,2+1,11500.0
Melikgazi / Gesi,3+1,13500.0
Melikgazi / Hürriyet,3+1,10000.0
Kocasinan / Yenimahalle,2+1,13000.0
Yahyalı,1+1,14000.0
Melikgazi / Şeker/Keykubat,3+1,11500.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Mimarsinan,3+1,11000.0
Talas,3+1,14500.0
Melikgazi / Mimarsinan,2+1,10000.0
Melikgazi / Mimarsinan,2+1,10500.0
Kocasinan / Fevziçakmak,2.5+1,10000.0
Melikgazi / Mimarsinan,2+1,10500.0
Kocasinan / Erkilet,2+1,13500.0
Melikgazi / Mimarsinan,2+1,13500.0
Kocasinan / Fevziçakmak,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,14000.0
Melikgazi / Mimarsinan,2+1,10500.0
Kocasinan / Yenişehir,3+1,13500.0
Kocasinan / Yenimahalle,2+1,12000.0
Melikgazi / Kılıçaslan,2+1,14000.0
Melikgazi / Mimarsinan,3+1,11000.0
Melikgazi / Gesi,2+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,12500.0
Kocasinan / Yenimahalle,2+1,11000.0
Kocasinan / Sanayi,3+1,10000.0
Melikgazi / Kılıçaslan,1+1,13500.0
Kocasinan / Yenişehir,3+1,10000.0
Kocasinan / İldem/Beyazşehir,2+1,10500.0
Kocasinan / Sanayi,3+1,10500.0
Kocasinan / Fevziçakmak,2+1,10000.0
Kocasinan / Yenişehir,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,12450.0
Melikgazi / Mimarsinan,3+1,12500.0
Kocasinan / Yenişehir,3+1,13000.0
Kocasinan / Merkez,1+1,14000.0
Melikgazi / Mimarsinan,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,14000.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Gesi,3+1,12000.0
Develi,2+1,13500.0
Kocasinan / Yenişehir,2+1,13000.0
Kocasinan / Fevziçakmak,3+1,12500.0
İncesu / Köyler,2+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Melikgazi / Mimarsinan,2+1,10250.0
Melikgazi / Kılıçaslan,2+1,11000.0
Talas,2+1,10500.0
Kocasinan / Erkilet,2+1,10500.0
Kocasinan / Argıncık,3+1,10000.0
Melikgazi / Kılıçaslan,3+1,14500.0
Talas,1+1,14000.0
Melikgazi / Hürriyet,3+1,14500.0
Kocasinan / Merkez,2+1,12000.0
Kocasinan / Fevziçakmak,3+1,12250.0
Kocasinan / Yenişehir,3+1,13000.0
Melikgazi / Mimarsinan,2+1,12000.0
Melikgazi / Şeker/Keykubat,2+1,12500.0
Develi,3+1,13500.0
Melikgazi / Mimarsinan,3+1,13000.0
Melikgazi / Gesi,3+1,12500.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Talas,3+1,10000.0
Kocasinan / Fevziçakmak,3+1,12000.0
Kocasinan / Yenişehir,3+1,13500.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / Erkilet,2+1,13500.0
Melikgazi / Şeker/Keykubat,3+1,11000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Erkilet,2+1,12750.0
Kocasinan / Fevziçakmak,2+1,14000.0
Kocasinan / Erkilet,3+1,10000.0
Kocasinan / Fevziçakmak,3+1,10000.0
Melikgazi / Kazımkarabekir,3+1,12500.0
Kocasinan / Sanayi,2+1,14500.0
Melikgazi / Hürriyet,3+1,12500.0
Melikgazi / Gesi,3+1,14000.0
Melikgazi / Mimarsinan,2+1,12000.0
Kocasinan / Yenişehir,3+1,13500.0
Melikgazi / Gesi,2+1,12000.0
Develi,3+1,10000.0
Melikgazi / Şeker/Keykubat,2+1,14500.0
Melikgazi / Şeker/Keykubat,3+1,13500.0
Talas,2+1,13000.0
Kocasinan / Merkez,4+0,14500.0
Melikgazi / Mimarsinan,3+1,10500.0
Kocasinan / İldem/Beyazşehir,2+1,10000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
İncesu,2+1,10000.0
Melikgazi / Mimarsinan,2+1,10500.0
Kocasinan / Merkez,2+1,14000.0
Kocasinan / Merkez,4+0,14500.0
Kocasinan / Merkez,2+1,12000.0
Kocasinan / Erkilet,2+1,13000.0
Kocasinan / Sanayi,3+1,12000.0
Talas,3+1,12000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Kocasinan / Yenişehir,3+1,10300.0
Melikgazi / Mimarsinan,2+1,10000.0
Kocasinan / Sanayi,3+1,13500.0
Kocasinan / Fevziçakmak,3+1,10000.0
Kocasinan / Yenişehir,3+1,11500.0
Develi,3+1,14500.0
Kocasinan / Sanayi,3+1,13500.0
Melikgazi / Kılıçaslan,3+1,14500.0
Kocasinan / Merkez,2+1,14000.0
Talas,3+1,14000.0
Kocasinan / Yenişehir,3+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,13400.0
Melikgazi / Mimarsinan,3+1,10500.0
Kocasinan / Sanayi,3+1,13000.0
Melikgazi / Kılıçaslan,2+1,10500.0
Kocasinan / Yenişehir,3+1,12500.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Mimarsinan,2+1,11000.0
Kocasinan / Merkez,2+1,14500.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / Yenimahalle,3+1,13000.0
Talas,3+1,12500.0
Kocasinan / Merkez,3+1,13000.0
Melikgazi / Gesi,2+1,14500.0
Kocasinan / Sanayi,3+1,10000.0
Melikgazi / Mimarsinan,3+1,12000.0
Kocasinan / Sanayi,3+1,13000.0
Kocasinan / Sanayi,3+1,13000.0
Kocasinan / Yenimahalle,3+1,11000.0
Melikgazi / Mimarsinan,2+1,10500.0
Melikgazi / Mimarsinan,2+1,11000.0
Melikgazi / Gesi,2+1,10500.0
Melikgazi / Mimarsinan,3+1,12500.0
Kocasinan / Yenimahalle,3+1,13500.0
Talas,3+1,14750.0
Melikgazi / Mimarsinan,2+1,10000.0
Kocasinan / Yenimahalle,2+1,14500.0
Kocasinan / Fevziçakmak,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,12000.0
Talas,2+1,10000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Melikgazi / Mimarsinan,2+1,12000.0
Kocasinan / İldem/Beyazşehir,3+1,12000.0
Melikgazi / Mimarsinan,3+1,12500.0
Melikgazi / Şeker/Keykubat,3+1,11000.0
Melikgazi / Şeker/Keykubat,3+1,14000.0
Melikgazi / Becen,3+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,12500.0
Melikgazi / Mimarsinan,3+1,11000.0
Melikgazi / Kazımkarabekir,3+1,12000.0
Kocasinan / Yenişehir,2+1,12000.0
Melikgazi / Kılıçaslan,3+1,10500.0
Kocasinan / Yenimahalle,3+1,10000.0
Kocasinan / Yenişehir,2+1,12500.0
Melikgazi / Şeker/Keykubat,3+1,12500.0
Melikgazi / Mimarsinan,3+1,12000.0
Talas,3+1,14500.0
Kocasinan / Merkez,3+1,14000.0
Melikgazi / Hürriyet,2+1,14000.0
Melikgazi / Kazımkarabekir,3+1,13000.0
Kocasinan / Yenişehir,3+1,12000.0
Melikgazi / Mimarsinan,2+1,12000.0
Kocasinan / Merkez,2+1,14000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Melikgazi / Gesi,3+1,14500.0
Melikgazi / Mimarsinan,3+1,13000.0
Melikgazi / Çiftlik,3+1,11500.0
Kocasinan / Sanayi,2+1,12000.0
Melikgazi / Mimarsinan,3+1,14500.0
Melikgazi / Kılıçaslan,2+1,13500.0
Melikgazi / Şeker/Keykubat,3+1,13250.0
Melikgazi / Mimarsinan,3+1,14500.0
Kocasinan / Yenimahalle,3+1,11750.0
Kocasinan / Yenişehir,2+1,14000.0
Melikgazi / Merkez,3+1,14000.0
Melikgazi / Merkez,3+1,10000.0
Kocasinan / Erkilet,3+1,12100.0
Kocasinan / Yenişehir,3+1,12500.0
Melikgazi / Hürriyet,3+1,13500.0
Melikgazi / Gesi,3+0,10000.0
Melikgazi / Kılıçaslan,2+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,13500.0
Kocasinan / Yenişehir,2+1,11500.0
Melikgazi / Mimarsinan,3+1,11000.0
Melikgazi / Mimarsinan,2+1,12500.0
Melikgazi / Hürriyet,3+1,12100.0
Kocasinan / Erkilet,2+1,13000.0
Melikgazi / Çiftlik,3+1,12500.0
Melikgazi / Mimarsinan,3+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,11250.0
Melikgazi / Hürriyet,3+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / Yenişehir,2+1,12000.0
Kocasinan / Erkilet,2+1,12500.0
Melikgazi / Gesi,2.5+1,14000.0
Kocasinan / Merkez,2.5+1,14000.0
Kocasinan / Sanayi,3+1,12000.0
Melikgazi / Gesi,3+1,13000.0
Melikgazi / Merkez,3+1,12500.0
Kocasinan / Yenişehir,2+1,12500.0
Melikgazi / Kılıçaslan,3+1,12000.0
Kocasinan / Erkilet,2+1,14500.0
Melikgazi / Gesi,2+1,10350.0
Melikgazi / Mimarsinan,3+1,13000.0
Kocasinan / Fevziçakmak,2+1,14500.0
Kocasinan / Fevziçakmak,3+1,10500.0
Melikgazi / Gesi,3+1,12000.0
Melikgazi / Mimarsinan,3+1,13000.0
Talas,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,12000.0
Talas,2+1,14300.0
Kocasinan / Yenişehir,3+1,10000.0
Kocasinan / Yenimahalle,2+1,14900.0
Melikgazi / Merkez,3+1,13500.0
Melikgazi / Mimarsinan,3+1,14000.0
Talas,3+1,14750.0
Kocasinan / Erkilet,2+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Kocasinan / Yenimahalle,2.5+1,11000.0
Kocasinan / Fevziçakmak,3+1,14000.0
Melikgazi / Kılıçaslan,2+1,10000.0
Kocasinan / Erkilet,2+1,14500.0
Melikgazi / Hürriyet,2.5+1,12000.0
Kocasinan / Sanayi,3+1,12000.0
Melikgazi / Mimarsinan,2+1,12000.0
Melikgazi / Mimarsinan,3+1,10000.0
Kocasinan / Yenimahalle,3+1,10500.0
Melikgazi / Kazımkarabekir,3+1,13300.0
Kocasinan / Fevziçakmak,3+1,11000.0
Melikgazi / Çiftlik,3+1,12000.0
Kocasinan / Yenimahalle,3+1,14000.0
Kocasinan / Yenimahalle,3+1,10500.0
Kocasinan / Argıncık,3+1,14000.0
Kocasinan / İldem/Beyazşehir,2+1,10000.0
Kocasinan / Yenişehir,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,10000.0
Melikgazi / Becen,2+1,11000.0
Kocasinan / İldem/Beyazşehir,2+1,11000.0
Melikgazi / Kazımkarabekir,3+1,12000.0
Kocasinan / Erkilet,2+1,12500.0
Kocasinan / Merkez,2+1,11750.0
Melikgazi / Kazımkarabekir,3+1,12500.0
Melikgazi / Mimarsinan,3+1,14499.0
Kocasinan / Yenimahalle,3+1,13000.0
Kocasinan / Merkez,2+1,12000.0
Melikgazi / Şeker/Keykubat,3+1,12750.0
Kocasinan / Merkez,2+1,14500.0
Melikgazi / Hürriyet,Stüdyo (1+0),12995.0
Kocasinan / İldem/Beyazşehir,3+1,13750.0
Kocasinan / İldem/Beyazşehir,3+1,12000.0
Bünyan / Çiftlik,3+1,12000.0
Melikgazi / Hürriyet,3+1,14750.0
Kocasinan / Yenişehir,3+1,11500.0
Melikgazi / Hürriyet,2+1,10000.0
İncesu,1+1,12000.0
Melikgazi / Kılıçaslan,2+1,14500.0
Melikgazi / Şeker/Keykubat,3+1,13500.0
Kocasinan / Erkilet,3+1,13500.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Hürriyet,2+1,12000.0
Kocasinan / Merkez,4+0,14000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Kocasinan / Erkilet,2+1,10000.0
Melikgazi / Şeker/Keykubat,2+1,14000.0
Kocasinan / Yenimahalle,2+1,10000.0
Melikgazi / Mimarsinan,3+1,13000.0
Talas,2+1,14000.0
Kocasinan / Erkilet,2+1,13500.0
Kocasinan / Fevziçakmak,3+1,12500.0
Melikgazi / Kılıçaslan,3+1,10000.0
Melikgazi / Mimarsinan,3+1,11500.0
Melikgazi / Hürriyet,2+1,10500.0
Melikgazi / Mimarsinan,3+1,11000.0
Kocasinan / Fevziçakmak,2+1,10000.0
Melikgazi / Gesi,3+1,13500.0
Melikgazi / Gesi,3+1,14000.0
Kocasinan / Merkez,2+1,13750.0
Melikgazi / Hürriyet,3+1,14000.0
Kocasinan / Yenimahalle,2+1,10000.0
Kocasinan / Fevziçakmak,2+1,12000.0
Melikgazi / Hürriyet,3+1,13000.0
Kocasinan / Yenimahalle,3+1,14000.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Mimarsinan,3+1,11000.0
Melikgazi / Mimarsinan,3+1,12500.0
Kocasinan / Yenimahalle,3+1,12000.0
Kocasinan / Yenişehir,3+1,11000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Kocasinan / Erkilet,2+1,12500.0
Melikgazi / Gesi,4+1,14500.0
Melikgazi / Gesi,3+1,13500.0
Melikgazi / Şeker/Keykubat,3+1,14500.0
Kocasinan / Fevziçakmak,3+1,12500.0
Melikgazi / Mimarsinan,3+1,13000.0
Melikgazi / Merkez,1+1,13000.0
Kocasinan / Yenimahalle,3+1,11000.0
Talas,3+1,14000.0
Melikgazi / Mimarsinan,3+1,13000.0
Kocasinan / Yenişehir,2.5+1,14000.0
Melikgazi / Gesi,3+1,12000.0
Melikgazi / Çiftlik,2+1,12000.0
Melikgazi / Kazımkarabekir,3+1,13500.0
Melikgazi / Şeker/Keykubat,3+1,14000.0
Talas,3+1,14500.0
Kocasinan / Erkilet,2+1,14000.0
Kocasinan / Erkilet,3+1,11500.0
Kocasinan / Fevziçakmak,3+1,10000.0
Kocasinan / Sanayi,2+1,11500.0
Kocasinan / Sanayi,2+1,12500.0
Talas,3+1,11000.0
Kocasinan / Sanayi,2+1,13000.0
Melikgazi / Mimarsinan,2+1,10000.0
Melikgazi / Mimarsinan,3+1,11750.0
Kocasinan / Yenişehir,3+1,10000.0
Melikgazi / Merkez,3+1,13000.0
Kocasinan / Yenişehir,3+1,10000.0
Kocasinan / Fevziçakmak,3+1,13000.0
Talas,2+1,11000.0
Kocasinan / Yenişehir,3+1,13000.0
Melikgazi / Mimarsinan,3+1,13500.0
Melikgazi / Gesi,3+1,14000.0
Melikgazi / Mimarsinan,3+1,13000.0
Kocasinan / Fevziçakmak,4+1,12750.0
Melikgazi / Mimarsinan,3+1,14000.0
Talas,3+1,10000.0
Develi,2+1,12500.0
Kocasinan / Yenişehir,3+1,14000.0
Kocasinan / Merkez,2+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Melikgazi / Gesi,3+1,13000.0
Melikgazi / Hürriyet,3+1,12500.0
Melikgazi / Hürriyet,2+1,12500.0
Melikgazi / Mimarsinan,2+1,12000.0
Kocasinan / Fevziçakmak,3+1,11000.0
Kocasinan / Fevziçakmak,3+1,14500.0
Kocasinan / Yenimahalle,3+1,10500.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Talas,3+1,12450.0
Melikgazi / Mimarsinan,2+1,14000.0
Melikgazi / Şeker/Keykubat,3+1,10000.0
Melikgazi / Mimarsinan,3+1,10500.0
Melikgazi / Gesi,3+1,14000.0
Melikgazi / Gesi,3+1,14000.0
Talas,2.5+1,10000.0
Melikgazi / Merkez,3+1,14500.0
Melikgazi / Mimarsinan,3+1,10000.0
Kocasinan / İldem/Beyazşehir,3+1,14000.0
Kocasinan / Fevziçakmak,2+1,11000.0
Melikgazi / Becen,3+1,10500.0
Melikgazi / Şeker/Keykubat,1+1,13500.0
Melikgazi / Kazımkarabekir,3+1,12000.0
Kocasinan / Sanayi,3+1,14000.0
Kocasinan / Erkilet,2+1,13000.0
Kocasinan / Fevziçakmak,3+1,11000.0
Pınarbaşı,2+1,11111.0
Melikgazi / Hürriyet,3+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Talas,3+1,13000.0
Kocasinan / Merkez,2+1,14500.0
Melikgazi / Mimarsinan,2+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,12750.0
Melikgazi / Hürriyet,2+1,12000.0
Talas,3+1,14500.0
Kocasinan / Merkez,2+1,14500.0
Melikgazi / Hürriyet,3+1,13000.0
Melikgazi / Şeker/Keykubat,3+1,12500.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Melikgazi / Hürriyet,2+1,10500.0
Melikgazi / Gesi,3+1,14500.0
Melikgazi / Hürriyet,2+1,12000.0
Kocasinan / Yenişehir,3+1,12950.0
Melikgazi / Gesi,3+1,14000.0
Kocasinan / Merkez,2+1,14000.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / İldem/Beyazşehir,3+1,12000.0
Talas,3+1,12000.0
Kocasinan / Yenimahalle,2+1,10000.0
Kocasinan / Erkilet,2+1,13500.0
Kocasinan / Fevziçakmak,3+1,14500.0
Kocasinan / Yenişehir,2+1,13500.0
Kocasinan / İldem/Beyazşehir,3+1,12500.0
Kocasinan / Merkez,2+1,10000.0
Melikgazi / Merkez,3+1,11000.0
Talas,3+1,14400.0
Kocasinan / İldem/Beyazşehir,2+1,11000.0
Melikgazi / Kılıçaslan,2+1,13000.0
Kocasinan / Yenişehir,2+1,10000.0
Melikgazi / Gesi,3+1,13000.0
Melikgazi / Mimarsinan,2+1,12500.0
Kocasinan / Fevziçakmak,3+1,13500.0
Kocasinan / Fevziçakmak,3+1,14000.0
Melikgazi / Mimarsinan,3+1,11000.0
Kocasinan / Fevziçakmak,3+1,11750.0
Talas,3+1,12000.0
Kocasinan / İldem/Beyazşehir,2+1,12000.0
Talas,3+1,14000.0
Talas,3+1,10000.0
Talas,2.5+1,14500.0
Melikgazi / Mimarsinan,3+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,10000.0
Talas,2+1,10000.0
Kocasinan / İldem/Beyazşehir,3+1,14750.0
Kocasinan / Yenimahalle,3+1,14000.0
Kocasinan / Yenimahalle,3+1,11000.0
Kocasinan / Merkez,2+1,12000.0
Melikgazi / Merkez,2+1,10000.0
Kocasinan / İldem/Beyazşehir,2+1,11500.0
Kocasinan / Fevziçakmak,3+1,12500.0
Melikgazi / Hürriyet,3+1,14000.0
Melikgazi / Mimarsinan,2+1,12000.0
Melikgazi / Mimarsinan,3+1,12000.0
Talas,Stüdyo (1+0),14000.0
Kocasinan / Yenimahalle,3+1,13000.0
Melikgazi / Şeker/Keykubat,2+1,11500.0
Talas,3+1,14000.0
Melikgazi / Becen,3+1,12500.0
Melikgazi / Hürriyet,3+1,14000.0
Melikgazi / Mimarsinan,3+1,12250.0
Melikgazi / Mimarsinan,3+1,10500.0
Talas,3+1,13000.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Şeker/Keykubat,3+1,12000.0
Kocasinan / Fevziçakmak,3+1,12500.0
Kocasinan / Sanayi,3+1,10500.0
Melikgazi / Merkez,3+1,14500.0
Kocasinan / Erkilet,3+1,14500.0
Melikgazi / Gesi,3+1,12500.0
Kocasinan / Fevziçakmak,3+1,11000.0
Kocasinan / Merkez,2+1,13500.0
Kocasinan / Argıncık,3+1,12000.0
Melikgazi / Becen,2+1,12000.0
Melikgazi / Mimarsinan,3+1,11750.0
Melikgazi / Becen,2+1,12750.0
Kocasinan / Merkez,2+1,10750.0
Kocasinan / Yenimahalle,3+1,12000.0
Melikgazi / Kazımkarabekir,3+1,13500.0
Kocasinan / Yenişehir,3+1,12000.0
Talas,2+1,10000.0
Kocasinan / Yenimahalle,3+1,11000.0
Melikgazi / Kılıçaslan,2+1,13500.0
Melikgazi / Hürriyet,1+1,12000.0
Melikgazi / Mimarsinan,3+1,14000.0
Kocasinan / Merkez,3+1,14000.0
Melikgazi / Becen,3+1,13500.0
Melikgazi / Mimarsinan,3+1,12000.0
Melikgazi / Mimarsinan,2+1,10400.0
Melikgazi / Mimarsinan,2+1,10000.0
Melikgazi / Şeker/Keykubat,3+1,12500.0
Melikgazi / Mimarsinan,2+1,10000.0
Yeşilhisar,3+1,10000.0
Kocasinan / Merkez,2+1,14000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / İldem/Beyazşehir,3+1,13750.0
Kocasinan / Sanayi,3+1,13500.0
Melikgazi / Kılıçaslan,1+1,10000.0
Talas,3+1,13500.0
Talas,3+1,12500.0
Kocasinan / Yenişehir,2+1,14000.0
Kocasinan / Erkilet,2+1,14000.0
Kocasinan / Yenişehir,3+0,10000.0
Kocasinan / Argıncık,2+1,12000.0
Talas,2+1,14000.0
Melikgazi / Hürriyet,3+2,13500.0
Kocasinan / İldem/Beyazşehir,3+1,12000.0
Talas,2.5+1,14500.0
Melikgazi / Şeker/Keykubat,3+1,14000.0
Kocasinan / Argıncık,3+1,14500.0
Kocasinan / Yenişehir,3+1,11000.0
Melikgazi / Hürriyet,3+1,12000.0
Melikgazi / Mimarsinan,3+1,14250.0
Yahyalı,3+1,11500.0
Melikgazi / Şeker/Keykubat,3+1,13000.0
Kocasinan / Yenimahalle,3+1,14000.0
Kocasinan / Fevziçakmak,3+1,12500.0
Melikgazi / Hürriyet,3+1,10000.0
Kocasinan / Erkilet,2+1,13000.0
Melikgazi / Mimarsinan,3+1,12500.0
Kocasinan / Yenişehir,3+1,12500.0
Kocasinan / Erkilet,2+1,10000.0
Melikgazi / Mimarsinan,2+1,10000.0
Kocasinan / Merkez,2+1,14500.0
Kocasinan / Fevziçakmak,3+1,11000.0
Melikgazi / Mimarsinan,3+1,10000.0
Kocasinan / Yenimahalle,2+1,11000.0
Kocasinan / Merkez,3.5+1,12500.0
Kocasinan / Argıncık,3+1,12000.0
Kocasinan / Sanayi,3+1,10900.0
Kocasinan / İldem/Beyazşehir,3+1,13500.0
Melikgazi / Mimarsinan,3+1,13000.0
Kocasinan / Sanayi,3+1,10000.0
Melikgazi / Kazımkarabekir,2+1,11500.0
Talas,3+1,14000.0
